section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,117,1716479186540582133,1716479186695707133,155,826.173,557.035,1.203722402454946,3.510320865872836
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,118,1716479186730712133,1716479187471457133,740,856.343,570.491,3.174559682279288,2.630160654341556
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,119,1716479187886832133,1716479187991957133,105,853.29,599.812,2.9732949009005516,0.715611579712786
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,120,1716479188001957133,1716479188132082133,130,858.386,595.361,3.306264457264157,1.006163444284426
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,121,1716479188327207133,1716479188452332133,125,821.064,595.536,0.868657625220747,0.9953037521597243
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,122,1716479189102956133,1716479190494206133,1391,847.634,611.042,2.603790293288084,-0.017812179087719954
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,123,1716479190509206133,1716479190869589133,360,840.531,625.11,2.1401030392671223,-0.9368306371795414
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,124,1716479190919581133,1716479191199831133,280,850.461,656.972,2.7908154187833123,-3.017279499752651
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,125,1716479191334956133,1716479191480206133,145,842.209,692.263,2.2555656295834274,-5.321475239078815
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,126,1716479191670341133,1716479191880456133,210,845.349,707.189,2.463826477654138,-6.294877230818566
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,127,1716479191930581133,1716479192060719133,130,711.873,874.342,-6.42484292085823,-17.117866395419206
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,128,1716479192095714133,1716479192195831133,100,663.125,908.203,-9.760241140654461,-19.241723888180715
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,129,1716479192225835133,1716479193036580133,810,602.542,880.393,-13.746687484292172,-17.355837807150916
